id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
11122,3,2,BUY,USDC,1000000000,uNEAR,414644509089820760000,414644509089820.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:30:13.031555+00:00,,True
11146,3,1,BUY,USDC,1000000000,uNEAR,413951120107441815552,413951120107441.81250000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:30:20.304437+00:00,,True
11166,3,2,BUY,USDC,1000000000,uNEAR,414644509089820760000,414644509089820.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:30:35.717664+00:00,,True
11186,3,1,BUY,USDC,1000000000,uNEAR,413948611922285035520,413948611922285.06250000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:30:40.284605+00:00,,True
11210,3,2,BUY,USDC,1000000000,uNEAR,414472147184248600000,414472147184248.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:30:52.995087+00:00,,True
11226,3,1,BUY,USDC,1000000000,uNEAR,413942856565157658624,413942856565157.68750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:30:56.687939+00:00,,True
11256,3,2,BUY,USDC,1000000000,uNEAR,414472147184248600000,414472147184248.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:31:13.218588+00:00,,True
11272,3,1,BUY,USDC,1000000000,uNEAR,413943227854799044608,413943227854799.06250000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:31:16.635372+00:00,,True
11302,3,2,BUY,USDC,1000000000,uNEAR,414407748300228550000,414407748300228.56250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:31:33.733125+00:00,,True
11324,3,1,BUY,USDC,1000000000,uNEAR,413909787788843220992,413909787788843.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:31:38.867009+00:00,,True
11348,3,2,BUY,USDC,1000000000,uNEAR,414299546935835850000,414299546935835.87500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:31:53.336784+00:00,,True
11372,3,1,BUY,USDC,1000000000,uNEAR,413892970374201540608,413892970374201.56250000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:32:00.949110+00:00,,True
