id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
1210672,4,2,BUY,USDC,1000000000,uADA,1578792383303229800000,1578792383303229.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:50:03.169445+00:00,,True
1210677,4,1,BUY,USDC,1000000000,uADA,1581162230840251908096,1581162230840252.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:50:03.935755+00:00,,True
1210718,4,2,BUY,USDC,1000000000,uADA,1579240587874722200000,1579240587874722.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:50:23.488571+00:00,,True
1210720,4,1,BUY,USDC,1000000000,uADA,1581147947186265784320,1581147947186265.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:50:23.702535+00:00,,True
1210760,4,1,BUY,USDC,1000000000,uADA,1581134526330314162176,1581134526330314.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:50:43.403488+00:00,,True
1210766,4,2,BUY,USDC,1000000000,uADA,1577491713378658200000,1577491713378658.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:50:44.220109+00:00,,True
1210809,4,2,BUY,USDC,1000000000,uADA,1577491428995747000000,1577491428995747.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:51:04.320517+00:00,,True
1210840,4,1,BUY,USDC,1000000000,uADA,1581566677445922521088,1581566677445922.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:51:23.867409+00:00,,True
1210854,4,2,BUY,USDC,1000000000,uADA,1577515733854829500000,1577515733854829.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:51:26.508109+00:00,,True
1210884,4,1,BUY,USDC,1000000000,uADA,1581386327562996940800,1581386327562997.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:51:43.768671+00:00,,True
1210898,4,2,BUY,USDC,1000000000,uADA,1578240593834592600000,1578240593834592.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:51:46.693017+00:00,,True
